6th deg -3142.3x^6 + 54836x^5 - 389293x^4 + 1E+06x^2 + 3E+06x - 1E+06
788.1794209, 3.68355352
791.89691114, 3.68355758
795.59490405, 3.67919099
799.31239429, 3.67919505
803.02988453, 3.6791991
806.72787743, 3.67483253
810.44536768, 3.67483659
814.16285792, 3.67484065
817.88034816, 3.67484471
821.57834107, 3.67047811
825.29583131, 3.67048219
829.01332155, 3.67048625
832.71131446, 3.66611966
836.4288047, 3.66612371
840.14629494, 3.66612778
843.86378518, 3.66613184
847.56177809, 3.66176526
851.27926833, 3.66176931
854.99675857, 3.66177338
858.71424881, 3.66177744
862.41224172, 3.65741085
866.12973196, 3.65741491
869.8472222, 3.65741898
873.56471244, 3.65742303
877.26270535, 3.65305645
880.98019559, 3.65306051
884.69768583, 3.65306457
888.41517607, 3.65306863
892.11316898, 3.64870205
895.83065922, 3.64870611
899.54814945, 3.64871017
903.2656397, 3.64871423
906.96363261, 3.64434763
910.68112285, 3.64435171
914.39861309, 3.64435577
918.096606, 3.63998918
921.81409624, 3.63999324
925.53158648, 3.6399973
929.24907672, 3.64000135
932.96656696, 3.64000543
936.6840572, 3.64000949
940.40154743, 3.64001355
944.09954035, 3.63564695
947.81703059, 3.63565102
951.53452083, 3.63565509
955.25201107, 3.63565915
958.95000398, 3.63129256
962.66749422, 3.63129662
966.38498446, 3.63130067
970.1024747, 3.63130474
973.80046761, 3.62693816
977.51795785, 3.62694222
981.23544809, 3.62694627
984.95293832, 3.62695034
988.65093124, 3.62258375
992.36842148, 3.62258782
996.08591172, 3.62259187
999.80340196, 3.62259594
1003.50139487, 3.61822935
1007.21888511, 3.61823341
1010.91687802, 3.61386682
1014.63436826, 3.61387088
1018.3518585, 3.61387495
1022.06934874, 3.61387901
1025.76734165, 3.60951242
1029.48483189, 3.60951648
1033.20232213, 3.60952054
1036.91981237, 3.60952461
1040.6373026, 3.60952867
1044.33529552, 3.60516208
1048.05278576, 3.60516614
1051.770276, 3.60517019
1055.48776624, 3.60517427
1059.18575915, 3.60080768
1062.90324939, 3.60081174
1066.62073963, 3.6008158
1070.31873254, 3.5964492
1074.03622278, 3.59645327
1077.75371302, 3.59645734
1081.45170593, 3.59209075
1085.16919617, 3.5920948
1088.88668641, 3.59209887
1092.60417664, 3.59210293
1096.32166689, 3.59210699
1100.03915713, 3.59211106
1103.75664737, 3.59211511
1107.45464028, 3.58774853
1111.17213052, 3.58775259
1114.88962076, 3.58775665
1118.58761367, 3.58339007
1122.30510391, 3.58339412
1126.02259415, 3.58339819
1129.74008439, 3.58340225
1133.4380773, 3.57903566
1137.15556754, 3.57903972
1140.87305778, 3.57904379
1144.59054802, 3.57904785
1148.28854093, 3.57468126
1152.00603117, 3.57468532
1155.72352141, 3.57468938
1159.42151432, 3.57032279
1163.13900456, 3.57032686
1166.8564948, 3.57033092
1170.55448772, 3.56596433
1174.27197796, 3.56596839
1177.98946819, 3.56597244
1181.70695843, 3.56597652
1185.40495135, 3.56160993
1189.12244159, 3.56161399
1192.83993181, 3.56161804
1196.55742206, 3.56162211
1200.25541498, 3.55725552
1203.97290522, 3.55725959
1207.69039545, 3.55726364
1211.40788569, 3.55726771
1215.10587861, 3.55290112
1218.82336885, 3.55290518
1222.54085908, 3.55290924
1226.25834932, 3.55291331
1229.95634224, 3.54854672
1233.67383248, 3.54855078
1237.39132271, 3.54855484
1241.08931563, 3.54418825
1244.80680587, 3.54419232
1248.5242961, 3.54419638
1252.24178635, 3.54420044
1255.95927658, 3.5442045
1259.67676682, 3.54420856
1263.37475974, 3.53984197
1267.09224998, 3.53984604
1270.80974021, 3.5398501
1274.52723045, 3.53985416
1278.22522337, 3.53548757
1281.94271361, 3.53549163
1285.66020383, 3.5354957
1289.37769408, 3.53549976
1293.075687, 3.53113317
1296.79317724, 3.53113723
1300.51066747, 3.53114128
1304.20866039, 3.5267747
1307.92615063, 3.52677877
1311.64364087, 3.52678283
1315.34163378, 3.52241624
1319.05912402, 3.52242029
1322.77661426, 3.52242436
1326.47460717, 3.51805777
1330.19209741, 3.51806184
1333.90958765, 3.51806589
1337.62707789, 3.51806996
1341.3250708, 3.51370337
1345.04256104, 3.51370743
1348.76005127, 3.51371149
1352.45804419, 3.50934491
1356.17553443, 3.50934897
1359.89302467, 3.50935303
1363.61051491, 3.50935709
1367.32800515, 3.50936115
1371.02599806, 3.50499457
1374.7434883, 3.50499863
1378.44148121, 3.50063204
1382.15897145, 3.5006361
1385.87646169, 3.50064016
1389.59395193, 3.50064421
1393.31144217, 3.50064829
1397.00943508, 3.4962817
1400.72692531, 3.49628576
1404.44441556, 3.49628981
1408.14240847, 3.49192323
1411.85989871, 3.49192729
1415.57738895, 3.49193136
1419.29487919, 3.49193542
1423.01236943, 3.49193948
1426.72985967, 3.49194354
1430.44734991, 3.4919476
1434.16484015, 3.49195167
1437.86283306, 3.48758508
1441.58032329, 3.48758913
1445.27831621, 3.48322255
1448.99580645, 3.48322661
1452.71329669, 3.48323067
1456.43078693, 3.48323473
1460.12877984, 3.47886815
1463.84627008, 3.47887221
1467.56376032, 3.47887627
1471.28125056, 3.47888033
1474.97924347, 3.47451374
1478.69673371, 3.47451781
1482.41422395, 3.47452187
1486.11221686, 3.47015528
1489.8297071, 3.47015934
1493.54719733, 3.4701634
1497.24519025, 3.46579682
1500.96268048, 3.46580088
1504.68017073, 3.46580494
1508.39766097, 3.465809
1512.11515121, 3.46581306
1515.81314412, 3.46144647
1519.53063436, 3.46145054
1523.2481246, 3.4614546
1526.96561484, 3.46145866
1530.66360775, 3.45709207
1534.38109799, 3.45709613
1538.09858823, 3.4571002
1541.81607847, 3.45710426
1545.51407137, 3.45273766
1549.23156162, 3.45274173
1552.94905186, 3.45274579
1556.6665421, 3.45274985
1560.36453501, 3.44838327
1564.08202525, 3.44838733
1567.79951549, 3.44839139
1571.51700573, 3.44839545
1575.21499864, 3.44402886
1578.93248888, 3.44403292
1582.64997912, 3.44403699
1586.36746936, 3.44404105
1590.0849596, 3.44404511
1593.80244984, 3.44404917
1597.51994008, 3.44405323
1601.21793299, 3.43968665
1604.93542323, 3.43969071
1608.65291347, 3.43969477
1612.37040371, 3.43969883
1616.06839662, 3.43533224
1619.78588686, 3.4353363
1623.5033771, 3.43534037
1627.22086734, 3.43534443
1630.91886025, 3.43097784
1634.63635048, 3.4309819
1638.35384073, 3.43098596
1642.07133097, 3.43099003
1645.76932388, 3.42662344
1649.48681412, 3.4266275
1653.20430436, 3.42663156
1656.9217946, 3.42663561
1660.61978751, 3.42226903
1664.33727775, 3.4222731
1668.05476799, 3.42227716
1671.77225823, 3.42228122
1675.47025114, 3.41791463
1679.18774138, 3.41791869
1682.90523162, 3.41792275
1686.62272186, 3.41792682
1690.3402121, 3.41793088
1694.03820501, 3.41356429
1697.75569525, 3.41356835
1701.47318549, 3.41357241
1705.19067573, 3.41357648
1708.90816597, 3.41358053
1712.60615888, 3.40921395
1716.32364912, 3.40921801
1720.04113936, 3.40922207
1723.7586296, 3.40922613
1727.47611984, 3.4092302
1731.17411275, 3.40486361
1734.89160299, 3.40486767
1738.60909323, 3.40487173
1742.32658347, 3.40487579
1746.02457638, 3.40050921
1749.74206662, 3.40051327
1753.45955686, 3.40051733
1757.1770471, 3.40052139
1760.89453733, 3.40052545
1764.59253025, 3.39615886
1768.31002048, 3.39616293
1772.02751073, 3.39616699
1775.74500097, 3.39617105
1779.46249121, 3.39617511
1783.17998145, 3.39617917
1786.89747168, 3.39618324
1790.61496192, 3.3961873
1794.33245215, 3.39619136
1798.03044508, 3.39182477
1801.74793531, 3.39182883
1805.46542555, 3.39183288
1809.16341847, 3.38746631
1812.88090871, 3.38747037
1816.59839894, 3.38747443
1820.31588918, 3.38747849
1824.03337942, 3.38748255
1827.73137234, 3.38311597
1831.44886257, 3.38312003
1835.16635281, 3.38312409
1838.88384304, 3.38312815
1842.60133329, 3.3831322
1846.29932619, 3.37876562
1850.01681644, 3.37876969
1853.73430668, 3.37877375
1857.45179692, 3.3787778
1861.16928716, 3.37878187
1864.86728007, 3.37441528
1868.58477031, 3.37441935
1872.30226055, 3.37442341
1876.01975079, 3.37442747
1879.73724102, 3.37443153
1883.43523394, 3.37006494
1887.15272417, 3.370069
1890.87021442, 3.37007307
1894.58770466, 3.37007712
1898.28569757, 3.36571054
1902.00318781, 3.3657146
1905.72067805, 3.36571866
1909.43816829, 3.36572272
1913.15565853, 3.36572679
1916.87314877, 3.36573085
1920.590639, 3.36573491
1924.28863192, 3.36136832
1928.00612216, 3.36137238
1931.7236124, 3.36137645
1935.44110264, 3.36138051
1939.15859288, 3.36138457
1942.87608312, 3.36138863
1946.57407603, 3.35702204
1950.29156627, 3.35702611
1954.00905651, 3.35703017
1957.72654675, 3.35703423
1961.44403699, 3.35703829
1965.1420299, 3.3526717
1968.85952013, 3.35267576
1972.57701038, 3.35267983
1976.29450062, 3.35268389
1979.99249353, 3.3483173
1983.70998377, 3.34832136
1987.42747401, 3.34832542
1991.14496425, 3.34832949
1994.86245449, 3.34833355
1998.57994473, 3.34833761
2002.29743496, 3.34834167
2006.0149252, 3.34834573
2009.73241544, 3.3483498
2013.44990568, 3.34835386
2017.14789859, 3.34398727
2020.86538883, 3.34399133
2024.58287907, 3.34399539
2028.30036931, 3.34399945
2032.01785955, 3.34400352
2035.73534979, 3.34400758
2039.4333427, 3.33964099
2043.15083294, 3.33964505
2046.86832318, 3.3396491
2050.58581342, 3.33965318
2054.28380633, 3.33528659
2058.00129657, 3.33529065
2061.71878681, 3.3352947
2065.43627705, 3.33529877
2069.15376729, 3.33530283
2072.8517602, 3.33093625
2076.56925044, 3.33094031
2080.28674068, 3.33094437
2084.00423092, 3.33094843
2087.72172116, 3.33095249
2091.4392114, 3.33095656
2095.13720431, 3.32658997
2098.85469455, 3.32659402
2102.57218479, 3.32659809
2106.28967503, 3.32660215
2110.00716527, 3.32660621
2113.7246555, 3.32661028
2117.42264842, 3.32224369
2121.14013866, 3.32224775
2124.8576289, 3.32225181
2128.57511914, 3.32225587
2132.29260938, 3.32225994
2135.99060229, 3.31789335
2139.70809253, 3.31789741
2143.42558277, 3.31790147
2147.14307301, 3.31790553
2150.86056325, 3.31790959
2154.57805348, 3.31791365
2158.2760464, 3.31354707
2161.99353663, 3.31355113
2165.71102688, 3.31355519
2169.42851711, 3.31355925
2173.14600735, 3.31356332
2176.86349759, 3.31356738
2180.56149051, 3.30920079
2184.27898074, 3.30920485
2187.99647098, 3.30920891
2191.71396121, 3.30921297
2195.43145146, 3.30921704
2199.1489417, 3.3092211
2202.84693461, 3.30485451
2206.56442485, 3.30485857
2210.28191509, 3.30486263
2213.99940533, 3.3048667
2217.69739824, 3.30050011
2221.41488848, 3.30050417
2225.13237872, 3.30050823
2228.84986896, 3.30051229
2232.56735919, 3.30051635
2236.28484944, 3.30052042
2240.00233968, 3.30052448
2243.71982992, 3.30052854
2247.43732016, 3.3005326
2251.1548104, 3.30053666
2254.85280331, 3.29617008
2258.57029355, 3.29617414
2262.28778379, 3.2961782
2266.00527403, 3.29618226
2269.70326694, 3.29181567
2273.42075718, 3.29181973
2277.13824742, 3.2918238
2280.85573766, 3.29182786
2284.5732279, 3.29183192
2288.29071814, 3.29183598
2291.98871105, 3.28746939
2295.70620129, 3.28747346
2299.42369153, 3.28747752
2303.14118177, 3.28748158
2306.83917468, 3.28311499
2310.55666492, 3.28311905
2314.27415516, 3.28312311
2317.9916454, 3.28312718
2321.70913563, 3.28313124
2325.40712855, 3.27876465
2329.12461879, 3.27876871
2332.84210903, 3.27877277
2336.55959926, 3.27877684
2340.2770895, 3.2787809
2343.97508242, 3.27441431
2347.69257266, 3.27441837
2351.4100629, 3.27442243
2355.12755313, 3.27442649
2358.84504337, 3.27443055
2362.54303628, 3.27006397
2366.26052653, 3.27006803
2369.97801676, 3.27007209
2373.695507, 3.27007615
2377.41299724, 3.27008022
2381.11099016, 3.26571363
2384.82848039, 3.26571769
2388.54597063, 3.26572175
2392.26346087, 3.26572581
2395.98095111, 3.26572987
2399.67894401, 3.26136329
2403.39643426, 3.26136735
2407.1139245, 3.26137141
2410.83141474, 3.26137547
2414.52940765, 3.25700887
2418.24689789, 3.25701294
2421.96438813, 3.25701701
2425.68187837, 3.25702107
2429.39936861, 3.25702513
2433.09736152, 3.25265854
2436.81485176, 3.2526626
2440.53234199, 3.25266667
2444.24983224, 3.25267073
2447.96732248, 3.25267479
2451.68481272, 3.25267885
2455.40230296, 3.2526829
2459.10029587, 3.24831632
2462.81778611, 3.24832039
2466.51577902, 3.24395379
2470.23326926, 3.24395786
2473.9507595, 3.24396192
2477.64875241, 3.23959533
2481.36624265, 3.23959939
2485.08373289, 3.23960346
2488.78172581, 3.23523687
2492.49921604, 3.23524093
2496.21670628, 3.23524499
2499.93419652, 3.23524905
2503.65168676, 3.23525312
2507.369177, 3.23525718
2511.08666724, 3.23526124
2514.80415748, 3.2352653
2518.52164772, 3.23526936
2522.21964063, 3.23090277
2525.93713086, 3.23090684
2529.65462111, 3.2309109
2533.35261401, 3.22654431
2537.07010426, 3.22654837
2540.7875945, 3.22655243
2544.50508474, 3.2265565
2548.20307765, 3.22218991
2551.92056789, 3.22219397
2555.63805813, 3.22219803
2559.35554837, 3.22220209
2563.05354128, 3.2178355
2566.77103152, 3.21783957
2570.48852176, 3.21784363
2574.206012, 3.21784769
2577.90400491, 3.2134811
2581.62149514, 3.21348516
2585.33898539, 3.21348923
2589.0369783, 3.20912264
2592.75446854, 3.2091267
2596.47195878, 3.20913076
2600.18944902, 3.20913482
2603.88744193, 3.20476823
2607.60493217, 3.2047723
2611.32242241, 3.20477635
2615.03991265, 3.20478042
2618.75740289, 3.20478448
2622.47489312, 3.20478854
2626.17288604, 3.20042195
2629.89037628, 3.20042602
2633.60786652, 3.20043008
2637.30585943, 3.19606349
2641.02334967, 3.19606755
2644.74083991, 3.19607161
2648.45833015, 3.19607568
2652.15632306, 3.19170909
2655.8738133, 3.19171315
2659.59130354, 3.19171721
2663.28929646, 3.18735062
2667.00678669, 3.18735467
2670.72427693, 3.18735875
2674.44176716, 3.18736281
2678.13976009, 3.18299622
2681.85725032, 3.18300028
2685.57474056, 3.18300434
2689.2922308, 3.1830084
2692.99022372, 3.17864182
2696.70771395, 3.17864588
2700.42520419, 3.17864994
2704.12319711, 3.17428335
2707.84068735, 3.17428741
2711.55817758, 3.17429148
2715.2561705, 3.16992488
2718.97366074, 3.16992895
2722.69115098, 3.16993301
2726.38914389, 3.16556642
2730.10663413, 3.16557048
2733.82412437, 3.16557455
2737.5416146, 3.16557861
2741.23960752, 3.16121202
2744.95709776, 3.16121608
2748.674588, 3.16122014
2752.37258091, 3.15685355
2756.09007115, 3.15685762
2759.80756139, 3.15686168
2763.52505163, 3.15686574
2767.24254187, 3.1568698
2770.96003211, 3.15687386
2774.65802502, 3.15250727
2778.37551526, 3.15251134
2782.0930055, 3.1525154
2785.79099841, 3.14814881
2789.50848864, 3.14815287
2793.20648156, 3.14378628
2796.9239718, 3.14379035
2800.64146204, 3.14379441
2804.35895228, 3.14379847
2808.05694519, 3.13943188
2811.77443543, 3.13943594
2815.47242834, 3.13506935
2819.18991858, 3.13507341
2822.90740882, 3.13507748
2826.60540173, 3.13071089
2830.32289197, 3.13071495
2834.04038221, 3.13071901
2837.75787245, 3.13072307
2841.45586536, 3.12635649
2845.1733556, 3.12636055
2848.87134852, 3.12199396
2852.58883876, 3.12199802
2856.30632899, 3.12200208
2860.02381923, 3.12200614
2863.72181214, 3.11763956
2867.43930239, 3.11764362
2871.1372953, 3.11327703
2874.85478554, 3.11328109
2878.57227578, 3.11328515
2882.27026869, 3.10891856
2885.98775893, 3.10892263
2889.70524917, 3.10892669
2893.42273941, 3.10893075
2897.12073232, 3.10456416
2900.83822256, 3.10456822
2904.5557128, 3.10457229
2908.25370571, 3.1002057
2911.97119595, 3.10020976
2915.68868618, 3.10021382
2919.3866791, 3.09584723
2923.10416933, 3.09585129
2926.82165958, 3.09585536
2930.51965249, 3.09148877
2934.23714273, 3.09149283
2937.93513564, 3.08712624
2941.65262588, 3.0871303
2945.37011612, 3.08713436
2949.06810904, 3.08276778
2952.78559927, 3.08277184
2956.48359219, 3.07840525
2960.20108243, 3.07840931
2963.89907534, 3.07404272
2967.61656558, 3.07404678
2971.31455849, 3.0696802
2975.03204873, 3.06968426
2978.74953897, 3.06968832
2982.44753188, 3.06532173
2986.16502212, 3.06532579
2989.88251236, 3.06532985
2993.6000026, 3.06533392
2997.31749283, 3.06533798
3001.01548575, 3.06097139
3004.71347866, 3.0566048
3008.43096889, 3.05660886
3012.14845914, 3.05661292
3015.84645205, 3.05224634
3019.56394229, 3.0522504
3023.2619352, 3.04788381
3026.95992812, 3.04351722
3030.67741835, 3.04352128
3034.37541127, 3.03915469
3038.09290151, 3.03915876
3041.79089441, 3.03479217
3045.50838466, 3.03479623
3049.20637758, 3.03042964
3052.92386781, 3.0304337
3056.62186072, 3.02606711
3060.33935097, 3.02607117
3064.03734388, 3.02170459
3067.75483412, 3.02170865
3071.45282703, 3.01734206
3075.17031727, 3.01734612
3078.86831018, 3.01297953
3082.58580042, 3.01298359
3086.30329066, 3.01298766
3090.00128357, 3.00862107
3093.69927649, 3.00425448
3097.41676673, 3.00425854
3101.11475964, 2.99989194
3104.81275255, 2.99552536
3108.53024279, 2.99552943
3108.51074545, 2.99115877
3112.20873838, 2.98679219
3115.92622861, 2.98679625
3115.90673129, 2.9824256
3119.62422153, 2.98242966
3123.32221444, 2.97806307
3127.02020735, 2.97369648
3130.73769759, 2.97370053
3134.45518783, 2.97370461
3138.15318075, 2.96933802
3141.85117366, 2.96497142
3145.5686639, 2.96497549
3149.26665681, 2.9606089
3152.96464972, 2.95624231
3156.66264264, 2.95187571
3160.36063555, 2.94750914
3164.05862846, 2.94314255
3167.75662137, 2.93877596
3171.45461428, 2.93440937
3175.17210453, 2.93441343
3175.1526072, 2.93004278
3178.85060011, 2.92567619
3182.56809034, 2.92568025
3186.26608326, 2.92131366
3186.24658594, 2.91694301
3189.94457885, 2.91257643
3193.64257176, 2.90820984
3197.34056468, 2.90384325
3197.32106734, 2.8994726
3201.03855759, 2.89947666
3201.01906026, 2.89510601
3200.99956293, 2.89073535
3204.69755585, 2.88636877
3208.39554876, 2.88200218
3212.09354167, 2.87763559
3215.79153459, 2.873269
3219.4895275, 2.86890241
3223.18752041, 2.86453583
3223.16802308, 2.86016517
3226.866016, 2.85579859
3226.84651867, 2.85142794
3230.54451158, 2.84706135
3230.52501425, 2.8426907
3234.22300717, 2.8383241
3237.92100008, 2.83395752
3241.618993, 2.82959093
3245.31698591, 2.82522434
3245.29748858, 2.82085368
3248.99548149, 2.8164871
3248.97598417, 2.81211645
3248.95648684, 2.8077458
3252.65447975, 2.80337921
3252.63498243, 2.79900855
3256.33297534, 2.79464197
3256.313478, 2.79027132
3260.01147093, 2.78590473
3263.70946384, 2.78153813
3263.68996651, 2.77716749
3267.38795943, 2.7728009
3267.3684621, 2.76843025
3267.34896477, 2.7640596
3271.04695769, 2.75969301
3271.02746036, 2.75532236
3271.00796303, 2.75095171
3274.70595594, 2.74658512
3274.68645862, 2.74221447
3274.66696129, 2.73784382
3278.36495421, 2.73347723
3278.34545688, 2.72910657
3278.32595954, 2.72473593
3282.02395247, 2.72036934
3282.00445514, 2.71599869
3281.98495781, 2.71162804
3281.96546049, 2.70725739
3285.66345339, 2.7028908
3285.64395607, 2.69852015
3285.62445875, 2.6941495
3289.32245166, 2.68978291
3289.30295433, 2.68541226
3289.28345701, 2.6810416
3292.98144992, 2.67667502
3292.96195259, 2.67230437
3292.94245527, 2.66793372
3296.64044818, 2.66356713
3296.62095085, 2.65919647
3296.60145353, 2.65482583
3296.5819562, 2.65045518
3300.27994911, 2.64608859
3300.26045179, 2.64171794
3300.24095446, 2.63734729
3300.22145713, 2.63297663
3303.91945005, 2.62861005
3303.89995272, 2.6242394
3303.88045538, 2.61986875
3303.86095807, 2.6154981
3307.55895098, 2.6111315
3307.53945365, 2.60676086
3307.51995632, 2.60239021
3307.500459, 2.59801956
3307.48096167, 2.59364891
3311.17895459, 2.58928232
3311.15945726, 2.58491166
3311.13995993, 2.58054102
3311.12046261, 2.57617037
3311.10096528, 2.57179972
3314.79895819, 2.56743313
3314.77946086, 2.56306248
3314.75996354, 2.55869183
3314.74046621, 2.55432118
3314.72096889, 2.54995053
3318.4189618, 2.54558394
3318.39946447, 2.54121329
3318.37996715, 2.53684264
3318.36046982, 2.53247198
3318.34097249, 2.52810133
3318.32147517, 2.52373068
3318.30197784, 2.51936003
3321.99997075, 2.51499344
3321.98047343, 2.51062279
3325.67846634, 2.5062562
